Product ID,Category,Brand,Current Stock,60-Day Sales,30-Day Sales,Stock Progress (%),Hotspot Stock,Stagnant Stock,Purchase Price
665661013962,Cata 2,Brand 6,132,299939,201712,0.6432850922382639,True,True,6615.062706875541
495246301346,Cata 7,Brand 2,165,300359,200404,0.6692489123687095,False,False,7688.281379733079
748265048900,Cata 8,Brand 14,29,300532,199505,0.5670408679178182,False,False,9692.606188812719
397044738618,Cata 2,Brand 5,236,300569,200468,0.8325109000316597,False,False,7377.935371846968
146290642630,Cata 3,Brand 15,256,300123,199490,0.49074600765106,False,False,5545.842192100152
991957334974,Cata 5,Brand 11,33,300762,199933,0.604315222383169,False,False,6260.537926054544
198687342954,Cata 2,Brand 3,158,300004,201011,0.35907387460766116,False,False,7709.192098681226
795844604059,Cata 5,Brand 4,77,299664,199863,0.6059009590846709,False,False,7734.184950732382
414234797217,Cata 2,Brand 10,139,300553,200453,0.6319163968149434,False,False,7958.588314160269
836513450637,Cata 8,Brand 5,24,300088,200628,0.7150377271717455,False,False,6292.691763408068
361060261135,Cata 1,Brand 3,96,300592,200187,0.613658919860956,False,False,6133.022036069502
294246556130,Cata 8,Brand 8,157,300613,199791,0.8782703410306563,False,False,8651.931387843511
754507312468,Cata 2,Brand 12,236,301011,199809,0.4433913008975591,False,True,8761.862021679017
850405436466,Cata 4,Brand 15,143,300598,199692,0.46300239432706114,True,False,6570.82063570985
579602012148,Cata 4,Brand 7,7,301402,200383,0.7011049168061011,True,False,8958.360682986882
279816248415,Cata 5,Brand 1,205,299811,199150,0.7981163646046148,False,False,7490.549179806855
278851480142,Cata 3,Brand 3,236,300284,200100,0.4650474972760972,False,False,7282.483725846613
946468795709,Cata 6,Brand 3,152,300608,200518,0.6063265054099451,False,False,7151.906534950801
951289330050,Cata 7,Brand 10,17,299434,200188,0.40179398648352693,False,False,7272.027168285718
710076727170,Cata 6,Brand 13,33,299319,200339,0.39865242278450375,False,False,5654.986849239635
236328822149,Cata 7,Brand 11,48,300008,198838,0.4553385140643893,True,False,7162.84312861261
789517098131,Cata 4,Brand 15,231,300389,200467,0.5165763658825523,False,False,6833.99607495816
325784145671,Cata 7,Brand 4,137,300964,200277,0.4827863958485991,True,False,8279.030401764383
911310972753,Cata 5,Brand 2,28,300378,199366,0.7234336643654151,True,False,6920.1468239302585
709821920043,Cata 1,Brand 4,70,300313,199880,0.41523248286818226,False,False,6327.128660095597
623675342593,Cata 6,Brand 13,218,300085,199506,0.9193071038368273,False,False,6173.609551119198
310440001888,Cata 4,Brand 12,208,300217,198775,0.6408174698732517,False,True,6831.7730961071775
433155298461,Cata 2,Brand 8,228,300417,199656,0.799065371441337,False,False,5982.352620382468
917226985683,Cata 2,Brand 6,26,300006,200324,0.6852690183208809,False,False,6047.557138501744
490136058837,Cata 8,Brand 4,100,300084,199722,0.45726254961932655,False,False,6167.051591220263
803829397192,Cata 2,Brand 8,88,300883,200311,0.5419022317389531,False,False,6359.968032113653
341219386537,Cata 2,Brand 2,11,299996,199979,0.9343544892129393,False,False,7022.800114934885
134350479371,Cata 8,Brand 9,195,299733,200361,0.5192920422833549,False,False,7086.4385347344705
361264836781,Cata 1,Brand 15,173,300238,199479,0.8439102353302371,False,False,7035.056817384721
778433782665,Cata 1,Brand 5,141,299926,199860,0.43608994496027265,False,False,5432.229333809677
244982688628,Cata 4,Brand 3,83,299998,199954,0.6453956413916843,True,False,6478.276366898254
375837476904,Cata 5,Brand 7,138,300116,199858,0.4458119119560797,False,False,7432.816480522442
726325555256,Cata 7,Brand 14,213,299729,200592,0.8290555920939096,False,True,5105.555268445953
558807008957,Cata 1,Brand 14,183,300463,199116,0.38499232357766733,False,True,6935.920743467412
114159905878,Cata 7,Brand 15,224,299524,199764,0.6110103910632421,False,False,7152.783753592636
459268447329,Cata 5,Brand 15,154,300431,200137,0.49984951670445477,False,False,7924.406487678044
547810693429,Cata 7,Brand 13,67,299409,199874,0.5949508031574545,False,False,5973.956874643985
386156636821,Cata 8,Brand 8,156,299703,199931,0.3971003242329142,False,False,8411.267751691072
265273796385,Cata 4,Brand 12,185,300040,200109,0.8536959158315822,False,True,7830.061122152576
949037506370,Cata 7,Brand 8,18,300458,199632,0.5578278835252218,False,False,5470.517798420379
147787638327,Cata 5,Brand 1,11,298550,200680,0.5272213904606585,False,False,5868.814024565186
687122657890,Cata 3,Brand 10,14,301116,200747,0.7117488416999751,False,False,6429.201629082871
925471121856,Cata 6,Brand 4,153,300363,199692,0.5196323878485479,False,True,6258.242166187864
580272677260,Cata 3,Brand 12,91,298950,200145,0.0694900121654971,False,False,5298.7955028215165
696664931570,Cata 4,Brand 2,189,299898,200693,0.7206292828432721,False,False,7616.517350743481
549427872271,Cata 8,Brand 15,296,300675,200085,0.6454242852093912,False,False,8082.577598690999
559442471192,Cata 6,Brand 4,222,300099,199644,0.7384042855999748,True,False,5909.63786892549
716152499488,Cata 2,Brand 8,274,299518,199979,0.48830643976597865,False,True,8360.64451366545
589120886082,Cata 3,Brand 11,10,300241,200075,0.6631910664316576,False,False,7692.613092150366
322463715042,Cata 7,Brand 7,197,300571,199829,0.7959590999541101,False,False,6908.070533712484
536487214414,Cata 8,Brand 11,287,300737,200635,0.6846558117341659,True,False,6559.588229188886
437531180995,Cata 4,Brand 14,288,300686,200310,0.11857659253034475,False,False,7225.653746158637
389712077654,Cata 2,Brand 7,71,298975,200133,0.2813633647427249,False,False,6945.582232884788
662853260294,Cata 1,Brand 9,145,299467,199902,0.6105693452614175,False,False,5665.717934978982
912724691480,Cata 4,Brand 2,278,300086,199044,0.704154529016114,True,False,6211.843272134014
433654416232,Cata 5,Brand 6,285,299824,200019,0.8084296543949587,False,False,7280.2808182300905
512530360364,Cata 7,Brand 13,110,300405,199710,0.31289191700733066,False,True,7600.868436305209
297188463695,Cata 7,Brand 14,176,300704,200373,0.5932894675741202,False,False,8332.524038391632
864260851260,Cata 4,Brand 8,126,299335,199665,0.7394139364091832,False,False,6357.323250585305
163982255558,Cata 4,Brand 5,164,300253,200373,0.5911491110510367,True,False,4945.793814123146
220968070816,Cata 5,Brand 14,236,300692,199621,0.556104830907556,False,False,7104.748853784818
496961966193,Cata 1,Brand 8,30,299054,200330,0.8645558878698887,False,False,7975.921116773818
458098875425,Cata 1,Brand 8,279,299896,199854,0.457918860020456,False,True,7754.434018283072
917008776967,Cata 2,Brand 15,14,300997,200152,0.6268194893563078,False,False,5765.057764493891
571597809801,Cata 4,Brand 6,149,299624,200903,0.5069793721680205,False,False,7203.935134714294
965269226350,Cata 2,Brand 13,234,300177,200385,0.738534602409112,False,False,7536.765679421111
274864082095,Cata 2,Brand 8,86,299178,200128,0.5074419259872568,False,False,7611.860771082945
746961469088,Cata 7,Brand 5,123,300292,199500,0.878058393244939,False,False,5926.133214986563
825781531268,Cata 7,Brand 7,160,300089,201285,0.9325129655570968,False,False,5805.537680969399
872901910622,Cata 8,Brand 14,192,299832,199505,0.6968955893062955,False,False,5957.554606235232
681580676676,Cata 5,Brand 14,161,299956,199189,0.37323195859853986,False,False,6319.990018001481
658431823667,Cata 5,Brand 5,260,299825,200185,0.4478145520895477,False,False,5991.889242318245
725067069689,Cata 1,Brand 14,232,300670,198921,0.6390930337960193,False,False,6257.64400996056
725645372565,Cata 4,Brand 7,261,299280,200177,0.6640537667590959,False,False,6609.0287979944815
780469533099,Cata 3,Brand 1,15,300094,200518,0.5810514042179343,False,True,6361.981633220947
603292640364,Cata 5,Brand 2,56,299654,198895,0.7176500995249737,False,True,7538.468203532354
450988568511,Cata 2,Brand 2,55,300061,200108,1.0,False,False,6480.629851194383
676822322287,Cata 7,Brand 2,231,299813,200210,0.7834804629483261,False,False,8180.002682953961
633094232926,Cata 3,Brand 8,86,300276,199638,0.46592416998665104,False,False,6210.902450089867
445705229307,Cata 6,Brand 6,90,300426,200438,0.3362864434660188,True,False,6847.017965051673
672517014058,Cata 7,Brand 12,293,300438,200258,0.45972361385548655,False,False,8334.213693649232
698246029754,Cata 8,Brand 12,241,299920,200450,0.5773714522031926,False,True,9096.796991530773
328985521386,Cata 7,Brand 4,242,299250,199377,0.7878753236594848,False,False,6361.170757670367
290771426900,Cata 2,Brand 14,233,299326,200320,0.5270668279212369,False,False,6371.18093702496
248382508628,Cata 4,Brand 1,273,301373,200227,0.5149683195433503,False,False,6941.365512216122
691507225851,Cata 6,Brand 14,105,300602,199836,0.7087534219232313,False,False,8130.011044878215
210127842470,Cata 6,Brand 2,120,299741,200402,0.4363002661453099,False,True,6638.922538635663
250726016285,Cata 5,Brand 13,263,300092,200454,0.5612076394142291,False,False,6534.197728417819
534320590448,Cata 8,Brand 1,290,299564,199321,0.36136189250335804,False,True,9445.889803715108
678808192108,Cata 7,Brand 6,297,300601,200406,0.5120411235101063,False,False,7480.137753384851
238544218228,Cata 6,Brand 12,86,300170,201161,0.3680511327087644,False,False,6425.608554625963
589081608122,Cata 3,Brand 6,165,300053,200105,0.7568626316026399,False,False,6795.770734070131
879023436665,Cata 7,Brand 2,164,300764,200691,0.6071839820494491,True,False,8375.332492294358
599397338521,Cata 3,Brand 11,291,299198,199686,0.39736703963379894,False,False,7737.706437871255
136579883092,Cata 5,Brand 14,126,299838,199995,0.7577439871574347,False,False,5441.500351925373
801596412338,Cata 6,Brand 11,72,299775,199903,0.4372095850233081,False,False,5710.93428266517
464913195161,Cata 5,Brand 1,184,299764,200654,0.8151697213341903,False,False,8112.635409206254
829583100012,Cata 5,Brand 1,122,300263,200173,0.130414937004999,False,False,7351.026501631031
141668226552,Cata 1,Brand 5,24,299506,199907,0.07666041825782377,False,False,7074.086216267597
314198029179,Cata 3,Brand 10,187,300207,200827,0.6123330977333235,False,True,6299.741950188615
525029877211,Cata 6,Brand 15,86,300107,199246,0.6773437520851923,False,False,7397.445158112066
960759396868,Cata 4,Brand 6,134,299900,200249,0.7438224525781013,False,False,6939.307924002273
536987964812,Cata 4,Brand 9,296,299887,200317,0.4684003171725657,False,False,6173.362677661394
912086684462,Cata 6,Brand 14,6,299858,200305,0.4418764249974004,False,False,8829.878286774518
784794415720,Cata 4,Brand 9,151,299125,199919,0.4672837868034161,False,False,7422.407256263189
595805505781,Cata 6,Brand 8,80,300031,199900,0.8023242758452008,False,False,6692.874306222318
994240912702,Cata 5,Brand 2,33,299274,199678,0.5936455716741781,False,False,7651.480336230395
333752918706,Cata 1,Brand 12,23,301116,199662,0.30981360142783226,False,False,7586.35625978457
477648634530,Cata 1,Brand 13,191,300787,199365,0.33783231456984486,False,False,7441.747513532825
242705953484,Cata 3,Brand 9,222,300894,200078,0.3856985634068442,False,True,10000.0
250887835263,Cata 6,Brand 15,257,299536,200254,0.45480419667355276,False,False,7724.769337753472
340453136105,Cata 1,Brand 11,190,300122,199960,1.0,False,False,6772.344937792217
286301975149,Cata 3,Brand 3,285,299268,200434,0.7272880983428364,False,False,6180.259806745398
616934137470,Cata 6,Brand 4,38,300818,200234,0.5950842319400085,False,False,6425.295734334462
990951050062,Cata 2,Brand 2,137,299526,200676,0.9274359730531733,True,False,7386.578335667877
764657002583,Cata 7,Brand 12,47,299745,199976,0.965233517257764,False,False,6221.958241336754
137856801938,Cata 3,Brand 5,52,300002,200519,0.586597794617524,False,False,7389.238580901913
976439504457,Cata 2,Brand 13,30,300510,199667,0.4586184583375059,False,False,6076.502529100348
128594455588,Cata 3,Brand 11,143,300413,200288,0.5993336477349671,False,False,5951.555863821802
728238145152,Cata 2,Brand 1,141,299940,200779,0.6389001006185324,False,False,7185.888555393343
683556331728,Cata 2,Brand 4,125,299660,200230,0.7482997724189056,False,False,10000.0
521577749219,Cata 2,Brand 14,55,300396,199750,0.5843551436853313,False,False,6763.614044364702
370692464280,Cata 7,Brand 14,148,298895,199717,0.6835934342563778,False,False,8775.911557538477
100612610139,Cata 5,Brand 14,185,299594,199561,0.6589037163231711,False,False,7177.51242218878
237659555016,Cata 1,Brand 14,150,299446,199509,0.583577699037322,False,False,5792.154791969617
695102496030,Cata 4,Brand 2,261,299962,198864,0.7052692317169027,False,False,7554.077970527796
928885024230,Cata 6,Brand 12,63,300262,199924,0.47245813052957675,False,False,6363.863361177895
897533782665,Cata 2,Brand 4,218,300265,199740,0.898497590915641,False,False,7065.658985951664
522549901086,Cata 8,Brand 15,160,300241,199480,0.6337627591080095,False,True,6656.400538704456
165617878726,Cata 8,Brand 4,251,300107,200115,1.0,False,False,8038.909271144559
414250998423,Cata 2,Brand 14,251,300171,201008,0.34195060712860886,False,False,7427.651713680556
436305207050,Cata 6,Brand 7,185,299036,200793,0.6396026130512701,False,False,7514.696695789076
831527969556,Cata 3,Brand 11,105,300104,199136,0.8599823142979807,False,False,6973.296721667641
651563511381,Cata 6,Brand 12,20,299721,200091,0.6026421921969733,True,True,6371.063109460002
932652071266,Cata 1,Brand 3,279,299205,199833,0.5296356586496911,False,False,6859.956450159738
684331152075,Cata 7,Brand 8,181,299708,200094,0.27884275113376533,False,False,7699.142989079595
742239172057,Cata 1,Brand 11,198,300329,199883,0.489443780227571,False,False,5408.986877794677
111210410967,Cata 4,Brand 4,141,299842,200614,1.0,True,False,5921.5823158469575
921692852908,Cata 2,Brand 10,205,300855,199905,0.3148030894888141,False,False,9435.326857358237
495064141851,Cata 1,Brand 9,296,299958,198893,0.5886659203638387,False,False,7258.9836277167215
635800381153,Cata 4,Brand 4,49,299974,199477,0.7260455015239009,False,False,6595.074390669969
374390050177,Cata 1,Brand 5,288,300117,198817,0.7162367762252976,False,False,5992.219184479889
950460573562,Cata 7,Brand 5,75,300919,200406,0.05078476808928345,False,False,7994.858463070379
100508276699,Cata 1,Brand 14,84,299652,200243,0.7400325575861638,True,False,6229.000605732643
883626433237,Cata 8,Brand 3,185,300507,200712,0.31895650283173305,False,False,7380.242066717487
518309017027,Cata 2,Brand 5,106,299166,200255,0.8591364203236085,True,False,6818.567060427192
773617182038,Cata 4,Brand 11,279,299818,200199,0.6099193192778418,False,False,5657.471832422542
554772061261,Cata 7,Brand 10,185,300400,199772,0.3532561443124641,False,False,6834.084980849638
110342321061,Cata 7,Brand 9,235,300033,199991,0.957052320076518,False,False,8340.661211978926
330420212093,Cata 1,Brand 15,161,300073,200157,0.9626238374722704,False,False,7602.1271345021
836055983537,Cata 2,Brand 4,134,298780,199669,0.8505125782383123,False,False,7522.370359289498
270144965383,Cata 2,Brand 9,257,299879,200034,0.7252315116991701,False,False,7521.167489826194
168031076544,Cata 4,Brand 9,76,300065,200329,0.653917778031049,False,False,7665.596119861648
955160808513,Cata 2,Brand 4,227,298984,200581,0.7525955686187065,False,False,7753.603951643079
210612892120,Cata 8,Brand 10,158,300334,199620,0.4848013042411512,False,False,7435.257966216618
571719276862,Cata 8,Brand 2,76,299288,200122,0.5587828651765707,True,False,5055.138282066031
361170398823,Cata 6,Brand 5,196,299734,200207,0.5831026051776089,False,False,8024.059817120071
447965917640,Cata 7,Brand 4,151,299755,199616,0.46335649551499947,False,False,8187.5667390458175
295324264234,Cata 4,Brand 14,30,300006,200126,0.7824817566493869,False,False,8790.5991850953
209497868249,Cata 4,Brand 2,46,299317,199425,0.7257809839335158,False,False,7114.268013028611
960062226001,Cata 7,Brand 13,82,300053,199734,0.7986897145108275,False,False,7381.353261052408
621186726233,Cata 8,Brand 2,84,299108,200075,0.6078288387358316,False,False,6842.521081396532
780220395611,Cata 4,Brand 10,168,300104,199249,0.5490134766422182,False,False,7649.612648126807
639121680291,Cata 6,Brand 15,46,300546,200481,0.34552846035516216,False,False,7451.687108476344
604059623605,Cata 3,Brand 4,163,299474,199526,0.4392529611275392,False,False,7165.479125974224
116278513452,Cata 1,Brand 9,77,299321,200585,0.8126346296999261,False,False,5763.581943625898
344534074442,Cata 1,Brand 1,23,300580,199883,0.856158251044892,False,False,5512.18042591121
336925483152,Cata 1,Brand 1,46,300506,200122,0.6417955955950687,False,False,7351.527354540054
547572654843,Cata 4,Brand 9,14,300519,200295,0.6186392609302843,False,True,7080.006769150111
747081300852,Cata 8,Brand 8,168,299766,199262,0.7718694285047217,False,False,5441.310071646142
114145008688,Cata 2,Brand 15,152,299287,200165,0.34934048555206243,False,True,8076.197599672865
688054349134,Cata 8,Brand 11,130,300665,198940,0.852764652757052,False,False,8328.126686886146
669768280288,Cata 7,Brand 1,85,300308,199512,0.23922181290314848,False,False,7580.56023064791
241163941735,Cata 7,Brand 13,128,299397,200887,0.28509123117980617,False,False,6644.834696594055
593873341618,Cata 1,Brand 14,281,299645,199798,0.5923490343468072,False,True,7222.302599225815
647917514041,Cata 3,Brand 11,300,300765,200340,0.3856397711173876,False,False,9821.373253327722
234809473025,Cata 6,Brand 2,53,299826,199895,0.622949734107275,False,False,6807.400039777248
759957185073,Cata 5,Brand 3,107,300032,200480,1.0,False,False,6263.583207806158
338104864433,Cata 4,Brand 9,101,299965,199514,0.3316410400915379,False,False,7051.8552874493425
842511879409,Cata 3,Brand 3,230,299763,200194,0.6327856488992538,False,False,6146.188537826471
776333040275,Cata 4,Brand 4,250,299667,200024,0.3533302037632911,False,False,7942.894707029205
706761729861,Cata 7,Brand 12,127,298937,200287,0.042402105688468694,False,False,7930.977412493786
349959757963,Cata 1,Brand 8,238,299472,199185,0.5445842852705813,False,False,7712.660271483953
874927717384,Cata 3,Brand 2,88,300021,199245,0.8946560447424079,False,False,9058.44081591277
911449658862,Cata 4,Brand 10,85,299104,199510,0.4008804236852085,False,False,6232.581771587029
659355932741,Cata 8,Brand 5,169,300659,201142,0.6867414009653545,False,True,6276.082301566665
777842822926,Cata 1,Brand 15,300,300085,199930,0.6358802522332659,False,False,8576.622278726993
222949579886,Cata 3,Brand 9,228,300104,198958,0.7486897962372016,True,False,6816.020519153839
704812015813,Cata 5,Brand 6,168,298933,200236,0.48202183936580006,False,False,6553.328947472632
507358906482,Cata 8,Brand 6,186,300412,199934,0.6909764833620933,False,False,7696.886736153298
832348001117,Cata 5,Brand 14,6,299423,199994,0.3779372626557136,False,False,8365.705531366852
523767860856,Cata 5,Brand 7,206,298909,200050,0.5695525141941498,False,False,7500.055378599547
281792597765,Cata 8,Brand 4,86,299845,199457,0.3629113339227766,True,False,7083.906043403709
444813685401,Cata 4,Brand 12,237,299617,200665,0.4460172646349434,False,False,8818.672618379907
915687945552,Cata 8,Brand 2,98,299791,200543,0.6091132085347679,False,False,6101.5957464976755
649667435298,Cata 1,Brand 5,206,299521,200388,0.5589101872412578,True,False,6957.33262831052
154898592009,Cata 3,Brand 11,66,299461,199591,0.6106317199180933,False,False,7495.888261374845
287426790820,Cata 1,Brand 5,247,300352,200553,0.4937686902963421,True,False,6738.788459104495
334853356413,Cata 5,Brand 7,1,299585,200586,1.0,False,False,6897.613387265347
582288065473,Cata 3,Brand 10,171,300437,199606,0.5637065459909946,False,False,7989.433750473532
276334941883,Cata 1,Brand 2,57,300143,200202,1.0,False,False,7789.413141004748
294816211960,Cata 2,Brand 11,0,300828,199807,0.2534397742549246,False,True,7959.53040319239
857147817830,Cata 5,Brand 9,170,300487,200511,0.6723073000203252,False,False,6904.712522720899
569849442683,Cata 3,Brand 7,144,299563,199999,0.6872726797727348,False,False,5520.175191747722
935175960548,Cata 2,Brand 6,169,300423,200228,0.5777071995622827,False,True,7435.703998060401
384223336810,Cata 6,Brand 1,214,300427,199334,0.3699994710070238,True,False,4291.937716336636
315643673420,Cata 4,Brand 7,103,299349,199431,0.30770206096704866,False,False,8934.45315068816
263317627839,Cata 5,Brand 4,137,299573,199838,0.6371576177962932,False,False,6242.501309238406
776404969048,Cata 5,Brand 4,102,300434,199418,0.40743569842610644,False,False,7014.267241737477
457547234008,Cata 5,Brand 13,168,300498,200321,0.841727465366163,False,False,6388.670130835814
279615662831,Cata 1,Brand 2,100,299572,201268,0.1517750389202796,False,False,6981.168380197957
550077327274,Cata 4,Brand 15,102,300967,199614,0.5540469099762063,False,False,8015.835446876313
784419052154,Cata 6,Brand 2,183,300503,199684,1.0,False,False,7452.304793471989
416956366571,Cata 2,Brand 12,114,299581,199929,0.9658642704962893,False,False,8122.144223362963
392362415059,Cata 3,Brand 14,240,299841,200469,0.32222147705698817,False,True,6401.54060070139
993268722795,Cata 7,Brand 12,143,299885,200926,0.7420190922990002,False,False,6686.332210862163
973735870262,Cata 8,Brand 2,285,300718,200413,0.7247936731327784,False,False,8150.183918608129
675504679078,Cata 7,Brand 13,95,299509,199822,0.4974707664714709,False,False,7289.515241050948
385995951196,Cata 2,Brand 12,30,300276,200259,0.7250469317126936,False,False,7776.122998752375
599878865778,Cata 6,Brand 1,213,299490,199873,0.687842200209592,True,False,6318.025015816105
787224538424,Cata 8,Brand 10,176,299692,200642,0.07725908509442103,False,False,6069.725970504367
940733751391,Cata 5,Brand 6,86,299372,199883,0.5729920832646324,False,False,6352.921551005847
781252258506,Cata 8,Brand 10,95,300946,199990,0.6909775783839663,False,False,5908.072042661081
874160876427,Cata 7,Brand 2,229,300008,199742,0.5615922285062716,False,False,6581.611201966037
357407954034,Cata 8,Brand 12,260,300219,199806,0.8764312025456757,False,False,7282.046562891369
164516794735,Cata 8,Brand 4,94,300216,199623,0.7797111409725893,False,False,7688.682568946582
720142282448,Cata 8,Brand 1,155,299904,199143,0.9586634784883244,False,False,5877.502981954506
844899611932,Cata 4,Brand 14,55,300323,199791,0.4386546300983306,False,False,7391.641060945687
637053809513,Cata 1,Brand 7,279,300520,199653,0.3712628223670385,False,False,7394.437217699589
252926339466,Cata 5,Brand 14,80,299746,200198,0.7329298126707002,False,False,6546.510352308342
253036974183,Cata 8,Brand 10,179,299964,199831,0.5093674763854819,False,False,8169.623454545767
587142934741,Cata 8,Brand 5,12,300280,199825,0.7290509626914559,False,False,8220.441609550695
