Transaction ID,Item Name,Seller Name,Brand Name,Sector Name,Category Name,User ID,Transaction Amount,Unit Price,Transaction Date
246873929977901944,Item 49,Seller 195,Brand 18,Sector 2,Cata 9,580378881983,12614.718250434897,5652.454145505982,2022-08-14
272787873895359139,Item 59,Seller 149,Brand 9,Sector 2,Cata 20,258338291112,18092.185400774728,5846.172772939428,2023-01-13
447902958159442686,Item 170,Seller 198,Brand 15,Sector 5,Cata 6,458972069800,7708.007518291948,5737.000176491928,2024-08-23
370915572804620710,Item 188,Seller 43,Brand 12,Sector 4,Cata 19,609888816484,7470.698689026746,4960.1414925312265,2024-05-31
091585856945468570,Item 271,Seller 82,Brand 6,Sector 2,Cata 3,060701097982,4950.80526427853,5398.415552244055,2022-05-03
962001401377232761,Item 190,Seller 108,Brand 14,Sector 7,Cata 5,593598549666,11216.199033123448,5711.135259788822,2023-03-23
349936847990761630,Item 175,Seller 197,Brand 18,Sector 4,Cata 2,770750774157,5562.047811517226,4628.776004254889,2022-10-09
267010977347196920,Item 51,Seller 137,Brand 16,Sector 4,Cata 13,414589999280,13457.86134364174,4617.1220942199325,2023-03-05
729367908823742179,Item 55,Seller 156,Brand 13,Sector 7,Cata 15,268472509043,7583.823076467155,5593.578771947017,2022-07-15
379669757942728613,Item 244,Seller 26,Brand 20,Sector 2,Cata 8,262386116985,8802.991267373698,5377.528587165676,2023-09-13
011076455943805322,Item 131,Seller 82,Brand 6,Sector 5,Cata 18,493026118278,5021.204249414223,3758.615815270741,2023-12-13
069947254063550777,Item 135,Seller 83,Brand 2,Sector 2,Cata 19,006140860653,20753.33674142672,4602.479721609795,2022-03-26
649131454005914032,Item 21,Seller 131,Brand 1,Sector 5,Cata 18,093991335328,10509.407421096941,5010.779369811541,2022-02-28
873302294179426979,Item 167,Seller 73,Brand 15,Sector 7,Cata 3,213802912061,4234.789184942234,5750.502149656577,2024-06-14
789335009263869129,Item 274,Seller 100,Brand 17,Sector 4,Cata 5,189321713231,11385.75085546243,5251.5437572039245,2024-05-20
068708974017501542,Item 89,Seller 49,Brand 14,Sector 1,Cata 6,795838345597,1526.9136575124357,6074.5261484220555,2023-12-16
386349036069261182,Item 14,Seller 145,Brand 18,Sector 1,Cata 3,925118050000,6708.070603320302,5137.875743696897,2024-04-05
888321685777915744,Item 242,Seller 63,Brand 15,Sector 2,Cata 6,953379361717,12127.72700038732,5222.102639088876,2023-08-06
225770064044976213,Item 265,Seller 55,Brand 8,Sector 5,Cata 3,956054432398,12601.038878237205,6656.642818634883,2023-09-05
379152085423866629,Item 53,Seller 151,Brand 4,Sector 2,Cata 20,868625961105,14475.63701993395,5923.957693875813,2024-01-17
432509183953599191,Item 92,Seller 34,Brand 18,Sector 2,Cata 18,420068427237,16515.569744262844,6027.752231715764,2023-11-14
371882676822445743,Item 264,Seller 105,Brand 2,Sector 5,Cata 19,370440893465,9118.880543649366,5129.050173038015,2023-01-06
896302215583302381,Item 35,Seller 105,Brand 12,Sector 2,Cata 20,334376182769,14466.71538008976,5379.8870653566655,2023-07-25
442542750253620370,Item 206,Seller 69,Brand 6,Sector 6,Cata 16,518625730410,14016.305553686618,5514.432165183996,2022-06-10
081396925288167994,Item 81,Seller 15,Brand 6,Sector 2,Cata 3,064426521738,14217.891797399105,5385.7727234902295,2023-11-14
504106776276856789,Item 50,Seller 175,Brand 14,Sector 1,Cata 18,619690288773,2585.3728830924247,5583.296227187581,2022-10-25
340508294720571667,Item 2,Seller 3,Brand 6,Sector 2,Cata 2,725599075024,11297.313318373923,5578.369309744968,2023-02-27
438566409670597389,Item 54,Seller 156,Brand 18,Sector 8,Cata 2,906810628340,8548.90983192856,5405.807225778915,2022-09-28
678981345192332027,Item 106,Seller 3,Brand 8,Sector 4,Cata 2,129044709309,16518.327413951236,5372.654067113782,2022-01-21
222178480402954165,Item 260,Seller 102,Brand 14,Sector 2,Cata 2,522669730222,10536.542547330147,6193.2970907060335,2023-06-06
703349645980520831,Item 191,Seller 4,Brand 15,Sector 4,Cata 18,897538329407,8010.615467252989,5067.33626690348,2022-06-11
884998330422587790,Item 218,Seller 88,Brand 14,Sector 5,Cata 19,828522943413,8445.538102993269,5270.7044757022395,2023-01-26
335995608856907462,Item 44,Seller 159,Brand 18,Sector 2,Cata 3,169577208804,8158.430031728965,4781.775529242544,2022-04-07
374105631842206541,Item 162,Seller 45,Brand 6,Sector 5,Cata 2,610734333721,10788.037277000458,5040.510837171108,2023-06-21
327129010835883519,Item 202,Seller 187,Brand 2,Sector 2,Cata 3,904025513168,11610.006122446628,5261.667965162348,2022-01-23
499404319305606660,Item 270,Seller 45,Brand 2,Sector 2,Cata 15,197986579757,8991.508608153721,5554.223534125881,2022-09-17
811060394473862704,Item 271,Seller 75,Brand 18,Sector 4,Cata 6,111305460090,8381.77863808952,5918.58537091648,2023-07-30
850778574626798050,Item 215,Seller 165,Brand 19,Sector 2,Cata 20,699522846438,5224.531752069437,5928.31543133375,2024-02-06
498994807184957637,Item 252,Seller 193,Brand 6,Sector 7,Cata 2,396997108238,17212.203937187653,6176.348093583873,2022-10-18
103636104194152153,Item 190,Seller 9,Brand 14,Sector 1,Cata 20,465188464823,8623.194771469744,5003.151801587865,2022-12-18
879494928859882329,Item 296,Seller 145,Brand 1,Sector 5,Cata 1,214881208492,11198.737941034633,5072.6442945539375,2023-12-16
299878533860715414,Item 213,Seller 118,Brand 5,Sector 2,Cata 8,388696078315,12081.105124557464,4954.109731313726,2023-10-09
026703102661788346,Item 208,Seller 65,Brand 14,Sector 6,Cata 3,716802316743,11367.468005503926,6390.891065362127,2022-07-19
477480445869698899,Item 237,Seller 131,Brand 2,Sector 1,Cata 11,231076912627,7698.378854079716,5778.861958786047,2023-10-23
059302338878465255,Item 53,Seller 26,Brand 10,Sector 8,Cata 2,478025696241,12973.111096715813,5941.446013951366,2023-12-12
038388542458017046,Item 280,Seller 181,Brand 14,Sector 2,Cata 19,829496773369,17154.580619629785,4923.156966119785,2022-11-05
996001614287450672,Item 217,Seller 159,Brand 16,Sector 5,Cata 2,104286229193,13373.201662891066,5496.280905282093,2022-12-31
253933325294094431,Item 252,Seller 26,Brand 10,Sector 4,Cata 13,519465081014,12169.424139661836,5779.058727660741,2024-07-20
939572755015520549,Item 188,Seller 23,Brand 13,Sector 3,Cata 2,139479292669,13241.837220871581,4787.698492220992,2022-09-20
698623214068678846,Item 41,Seller 30,Brand 12,Sector 2,Cata 5,038510200573,10329.619638353475,5252.6448854331,2023-04-14
612634351766288326,Item 157,Seller 10,Brand 2,Sector 6,Cata 2,937882251298,8619.330866912927,5717.527325196101,2024-06-19
116642903710816964,Item 15,Seller 72,Brand 15,Sector 2,Cata 20,024228964385,19571.659093879764,4414.259581746062,2023-11-14
464873330408078464,Item 65,Seller 64,Brand 4,Sector 5,Cata 1,874922928401,17666.17914996334,6241.843930332094,2024-01-07
115537915265068726,Item 9,Seller 150,Brand 1,Sector 4,Cata 6,860717808657,7594.98009233654,5833.742690475727,2022-06-20
497878524272335312,Item 129,Seller 143,Brand 10,Sector 8,Cata 4,323588216459,15673.566304194108,4927.88497466119,2023-10-02
996356882150460773,Item 136,Seller 123,Brand 17,Sector 4,Cata 16,086851779774,12331.835629517498,5475.858325295013,2023-06-25
752425937388059930,Item 63,Seller 105,Brand 3,Sector 2,Cata 2,393612833915,10649.38408876392,5738.028288597685,2022-05-13
497826367402511989,Item 139,Seller 184,Brand 1,Sector 3,Cata 19,222351618391,17539.16051186637,5565.215154420636,2024-04-27
450626899192394386,Item 81,Seller 74,Brand 2,Sector 1,Cata 8,710201185136,10583.834562556529,5470.81773953627,2024-05-18
270411329505251409,Item 163,Seller 148,Brand 7,Sector 2,Cata 8,747267925685,11273.96255390318,5442.674659975386,2023-10-08
541600344332722534,Item 289,Seller 105,Brand 12,Sector 2,Cata 3,544887408914,12444.732319167455,5887.659990082196,2022-01-10
669809854022507084,Item 261,Seller 47,Brand 5,Sector 6,Cata 9,838991802355,3827.457383667581,5907.95060287028,2023-09-06
077074588550511703,Item 231,Seller 87,Brand 17,Sector 6,Cata 6,266777300798,11366.076671163599,5849.560141662121,2022-01-31
823835414311175103,Item 41,Seller 53,Brand 15,Sector 1,Cata 3,166265432786,3078.146023134753,5853.0302496191725,2023-11-08
934394630991225705,Item 28,Seller 181,Brand 15,Sector 4,Cata 3,640040314741,12927.685842704519,5740.904311511774,2022-08-11
425833373581813180,Item 135,Seller 129,Brand 10,Sector 2,Cata 18,227667913645,12716.231937301265,5795.9405281275185,2023-09-02
599048599321286126,Item 201,Seller 2,Brand 7,Sector 2,Cata 2,972222925266,15877.209494997585,6340.215540560122,2023-09-25
144958670835175997,Item 268,Seller 58,Brand 8,Sector 1,Cata 3,292629038939,13128.877224311684,5443.68465698095,2022-02-07
321090915860523068,Item 33,Seller 147,Brand 10,Sector 5,Cata 11,053044677546,22882.698366508466,4650.946439767391,2024-06-26
200521758223534537,Item 48,Seller 190,Brand 2,Sector 8,Cata 3,862223044711,2939.0222401864976,6120.941182673849,2022-03-18
164756241109328508,Item 62,Seller 72,Brand 14,Sector 2,Cata 8,839690292073,9904.376103153556,5726.208063289598,2023-01-07
542771706329505603,Item 216,Seller 140,Brand 7,Sector 2,Cata 10,406334445659,15246.085301607709,5764.324334509339,2023-10-09
853457880073570091,Item 293,Seller 154,Brand 6,Sector 2,Cata 3,230739227592,15712.594883421178,5065.624998164908,2023-11-20
361489038508841059,Item 99,Seller 27,Brand 6,Sector 7,Cata 5,609946729952,7132.649725379265,4669.345845436971,2022-03-02
905759373733798784,Item 172,Seller 29,Brand 4,Sector 1,Cata 3,374039775833,15931.172341003112,5641.814853509813,2022-02-10
757249927622495963,Item 214,Seller 15,Brand 18,Sector 4,Cata 8,298864300654,2681.4610587871066,5369.959114213585,2023-04-09
734246126567368235,Item 35,Seller 174,Brand 4,Sector 6,Cata 20,353384659324,5973.944360357171,5490.78642237158,2022-04-24
996975685002736743,Item 227,Seller 129,Brand 18,Sector 2,Cata 6,362594982565,12057.338791613158,5237.661305771846,2022-03-27
350944532180378341,Item 101,Seller 60,Brand 12,Sector 4,Cata 16,819639067739,11400.963465623681,5527.760936490819,2023-07-28
404911706478951508,Item 131,Seller 107,Brand 17,Sector 1,Cata 15,347997849317,16272.318019023347,5163.174297103885,2023-06-06
787557412044297835,Item 257,Seller 185,Brand 10,Sector 5,Cata 18,229195235900,14460.445938085722,6249.315813524445,2024-03-07
330018694877952931,Item 5,Seller 3,Brand 18,Sector 2,Cata 18,359541374069,7811.388597209265,5402.773565788734,2022-01-04
325422586735211841,Item 218,Seller 115,Brand 6,Sector 8,Cata 1,302410763449,16292.16767497208,5930.188708957615,2023-08-30
561842159949661616,Item 255,Seller 146,Brand 12,Sector 7,Cata 5,314605779156,12753.97771972241,5737.228594765525,2022-05-13
923691751718906762,Item 283,Seller 52,Brand 2,Sector 5,Cata 19,915265041938,14138.74225099225,6149.122389121814,2023-07-12
908031454750417326,Item 207,Seller 60,Brand 9,Sector 4,Cata 10,172754115353,14009.048269430552,5589.277312765907,2024-04-30
118229092686049586,Item 15,Seller 34,Brand 12,Sector 5,Cata 2,298286757263,8786.619036664042,5960.242610366827,2024-06-15
580169031153126183,Item 42,Seller 96,Brand 13,Sector 2,Cata 3,357004552090,14945.271586494533,5860.841475030234,2024-02-28
550984890643948312,Item 179,Seller 89,Brand 7,Sector 2,Cata 3,933563488959,11716.199105552585,6275.325641480053,2023-02-11
826219052552430150,Item 63,Seller 60,Brand 2,Sector 1,Cata 19,827836176635,14535.177087744549,5855.491959108364,2022-03-02
213768933410386781,Item 231,Seller 154,Brand 14,Sector 5,Cata 10,999376218760,17448.37191424314,5111.9814514270165,2023-12-30
040553920003932878,Item 241,Seller 200,Brand 10,Sector 5,Cata 13,497799296733,9517.536563279216,5408.108993928842,2023-01-08
065044893840795139,Item 52,Seller 19,Brand 2,Sector 7,Cata 6,371063244925,15203.272359040366,4891.614208768865,2023-09-22
704603983738609909,Item 96,Seller 111,Brand 18,Sector 5,Cata 2,138300005115,8287.891258882362,5344.616254947873,2023-07-13
180290147440634308,Item 222,Seller 22,Brand 18,Sector 5,Cata 2,906914378846,7679.301917770621,4810.756221761224,2022-07-09
945004200288614009,Item 231,Seller 161,Brand 17,Sector 6,Cata 8,102283129862,9961.406002675998,5876.646161690854,2023-08-10
689666764351379846,Item 237,Seller 166,Brand 17,Sector 7,Cata 3,863478689562,9949.110491600435,4601.177906617279,2024-04-03
273007686178074435,Item 143,Seller 128,Brand 2,Sector 4,Cata 2,921615428736,12320.373107688196,4966.561296138756,2024-05-10
277573253932761998,Item 171,Seller 35,Brand 20,Sector 2,Cata 3,688454815016,4361.483085149643,5659.875103505861,2023-03-21
190359770187038802,Item 29,Seller 107,Brand 8,Sector 4,Cata 18,992760675486,12815.144284324757,5901.51253967679,2023-03-21
611595595252675089,Item 36,Seller 128,Brand 3,Sector 4,Cata 2,723651927992,9266.5539682735,4494.984844790285,2024-01-08
983273566030670035,Item 13,Seller 195,Brand 17,Sector 4,Cata 8,873607093618,541.3770192773063,5687.035010761654,2023-06-13
379098399710047990,Item 160,Seller 83,Brand 6,Sector 8,Cata 19,140626295304,12001.50276777702,5822.21594206257,2024-02-23
602901589554885079,Item 187,Seller 138,Brand 11,Sector 7,Cata 3,252515635204,17071.141954330567,4659.091355321118,2024-04-04
348709701055598632,Item 243,Seller 143,Brand 2,Sector 2,Cata 4,986354987855,15324.058315128916,4603.939780446112,2022-05-06
592566588785130920,Item 86,Seller 139,Brand 10,Sector 2,Cata 19,600679239149,9995.267772086017,5505.578951712547,2022-01-31
603399912822866879,Item 284,Seller 111,Brand 12,Sector 2,Cata 15,638614339536,7860.355537553309,5734.411121824102,2023-08-06
821291700254274969,Item 66,Seller 90,Brand 9,Sector 2,Cata 18,882799471454,14354.275878346398,5267.105607651885,2023-08-19
959425449369220379,Item 170,Seller 24,Brand 2,Sector 2,Cata 3,170232601164,7863.269071033359,5603.760270316739,2023-05-18
393195510216250457,Item 45,Seller 77,Brand 10,Sector 6,Cata 20,271627372364,9782.170925749258,5503.316066564866,2022-09-10
916064472164322241,Item 62,Seller 101,Brand 10,Sector 4,Cata 2,112033001987,22853.316606104614,6499.543538622434,2023-05-26
420292639669623119,Item 134,Seller 132,Brand 6,Sector 4,Cata 20,349748028650,17435.434861899696,4379.885886523973,2022-12-09
774751314291272356,Item 284,Seller 13,Brand 18,Sector 2,Cata 20,679748846796,9100.005230599818,5265.0135326139725,2022-07-21
480030439514456979,Item 28,Seller 185,Brand 9,Sector 4,Cata 10,357259903433,13425.547540529353,5304.970939451992,2022-03-09
841508404426276396,Item 108,Seller 98,Brand 17,Sector 6,Cata 13,893326836721,17970.955461695878,4643.807191790894,2022-08-15
285950177393538161,Item 44,Seller 120,Brand 2,Sector 5,Cata 18,577744514731,12339.368194730992,5678.796834172789,2022-06-20
942471192833656408,Item 286,Seller 37,Brand 6,Sector 1,Cata 4,256113419441,4546.823885249327,5218.686519508707,2022-01-24
735126306938237194,Item 128,Seller 48,Brand 4,Sector 6,Cata 9,042426660979,11721.100321366095,5053.334706916815,2024-02-11
569843416364918943,Item 231,Seller 199,Brand 9,Sector 2,Cata 20,851556910093,8863.833506188499,4874.159428174848,2022-12-14
963499486125673828,Item 190,Seller 1,Brand 2,Sector 5,Cata 2,304601151429,8968.998529517281,5549.14991258084,2024-04-17
990920592250438415,Item 225,Seller 60,Brand 9,Sector 2,Cata 20,593829990956,6655.068672022544,5742.743904154558,2023-01-30
984765342964102840,Item 283,Seller 140,Brand 7,Sector 5,Cata 18,881146340638,4500.052463705843,5411.20067269824,2024-05-26
122797847430455762,Item 121,Seller 149,Brand 6,Sector 1,Cata 18,777574097479,7169.409378986667,5955.428836867371,2022-05-27
559185557025905674,Item 116,Seller 139,Brand 14,Sector 4,Cata 2,239869155927,13818.547200629033,5686.931273612709,2024-05-19
826275908907559003,Item 233,Seller 44,Brand 18,Sector 5,Cata 3,921522219704,14965.117957918868,6405.365094775291,2022-07-05
981548554395010516,Item 259,Seller 115,Brand 6,Sector 2,Cata 20,252742780947,20672.343439954268,4954.400442036372,2024-01-12
387462580168606901,Item 198,Seller 186,Brand 15,Sector 7,Cata 2,118583481163,7611.831738040715,4790.699416772264,2022-09-13
344425930907573029,Item 137,Seller 108,Brand 15,Sector 1,Cata 15,558770087883,6115.457852158241,5802.072540764616,2024-05-01
032248913412715835,Item 165,Seller 44,Brand 10,Sector 6,Cata 18,108281706616,14460.52122599331,5363.60319079449,2023-12-30
903472667487329385,Item 225,Seller 78,Brand 18,Sector 2,Cata 3,621683624806,2648.8211810928406,4830.536034774592,2023-01-03
930067239318875372,Item 234,Seller 162,Brand 19,Sector 5,Cata 17,554159218043,80.71317552182882,5005.194501890474,2023-03-03
369491306223986018,Item 172,Seller 25,Brand 7,Sector 5,Cata 2,468135057852,14260.878550172394,5873.406807167596,2022-01-01
037150094482439784,Item 152,Seller 132,Brand 14,Sector 2,Cata 9,955930653415,5433.217186247256,5973.492865816284,2023-09-20
801868548942458367,Item 160,Seller 192,Brand 14,Sector 2,Cata 5,602163844207,6618.772591978281,5885.436179563156,2024-08-03
944058943499123368,Item 96,Seller 116,Brand 8,Sector 4,Cata 15,068519094289,13231.409284158099,5549.586555588,2022-02-16
449359586406176966,Item 233,Seller 119,Brand 6,Sector 6,Cata 19,201563085190,10413.507891737887,5385.308224777531,2022-09-25
086704652926958757,Item 180,Seller 144,Brand 18,Sector 8,Cata 2,275472541829,8703.933758465204,5408.523799796173,2022-04-02
509523517931292655,Item 113,Seller 10,Brand 16,Sector 1,Cata 8,622949081640,3546.4835095387607,5627.944265874392,2023-05-11
809021209247716985,Item 52,Seller 109,Brand 2,Sector 2,Cata 8,286033329886,7341.521798980371,5585.278488441988,2023-10-11
408369543558487587,Item 268,Seller 194,Brand 2,Sector 5,Cata 5,767353265692,7572.789696077567,5009.404639719518,2022-01-18
505825618959492327,Item 295,Seller 35,Brand 18,Sector 4,Cata 8,201377184891,8005.770722720686,6007.755660280253,2022-02-23
257659284547781808,Item 113,Seller 134,Brand 2,Sector 7,Cata 19,725224792063,13072.488501573942,5522.980106586912,2022-04-07
844309567236762318,Item 101,Seller 19,Brand 14,Sector 1,Cata 20,038967054074,11672.5009371383,4393.543801960465,2024-04-27
294646983932383883,Item 113,Seller 187,Brand 6,Sector 4,Cata 1,621372313321,8971.387816926472,4873.961708856516,2022-09-19
162437776928165091,Item 81,Seller 181,Brand 1,Sector 5,Cata 18,035670526844,10691.307625586967,5292.441320933878,2022-07-23
963936018989551979,Item 187,Seller 8,Brand 2,Sector 2,Cata 13,730693166929,18988.200936809077,5605.097690730241,2022-05-13
157488092891226353,Item 113,Seller 10,Brand 8,Sector 5,Cata 20,902456063371,11873.920577286737,5503.862862040236,2024-05-20
817116769211995239,Item 2,Seller 195,Brand 2,Sector 1,Cata 2,882935985717,17307.826258406887,5152.063774456144,2022-08-04
869636953261265288,Item 130,Seller 166,Brand 13,Sector 4,Cata 19,766453096703,7206.818931269731,6116.927685548464,2024-01-30
573572910761171108,Item 220,Seller 29,Brand 14,Sector 5,Cata 20,979264611330,9041.524226717127,5875.147841194553,2022-09-06
932267193179181578,Item 54,Seller 15,Brand 8,Sector 2,Cata 20,974873325633,8411.957822419372,5482.771032675133,2022-02-24
110905726582093591,Item 224,Seller 87,Brand 15,Sector 1,Cata 11,406153509001,11983.927440886451,4718.027888557823,2024-07-02
926848030292693152,Item 225,Seller 23,Brand 10,Sector 8,Cata 5,336777789899,12444.027570844064,5347.139669149153,2022-07-27
393193897327539244,Item 126,Seller 46,Brand 9,Sector 7,Cata 15,273804806201,12768.100406187303,5311.481699625816,2022-12-02
487285281075996728,Item 130,Seller 28,Brand 8,Sector 7,Cata 4,330689760881,0.0,4659.264180137197,2024-07-26
221437476589187907,Item 53,Seller 26,Brand 9,Sector 8,Cata 6,045729830424,5574.362853002037,5760.558276751261,2023-09-23
657688148168356282,Item 172,Seller 10,Brand 19,Sector 2,Cata 8,645775824133,11312.596031722856,5594.0275102810865,2023-03-08
566919851801531346,Item 218,Seller 175,Brand 14,Sector 2,Cata 4,135425832572,19344.112100951847,5015.309738563109,2023-02-10
896456117727295402,Item 160,Seller 4,Brand 6,Sector 1,Cata 5,719640616610,7482.621908117528,5624.077812592319,2023-08-11
002189692640454407,Item 198,Seller 55,Brand 15,Sector 6,Cata 1,223164336113,21153.053312530574,5988.787489088137,2024-07-28
973946316261288327,Item 247,Seller 66,Brand 7,Sector 5,Cata 3,529034368676,3339.1083380116916,5755.384321036381,2022-12-19
787040578474730570,Item 203,Seller 67,Brand 2,Sector 5,Cata 8,143335372269,11224.709108286866,5207.301868607376,2023-07-17
625400135309760491,Item 184,Seller 135,Brand 10,Sector 7,Cata 3,778831784565,9199.1013332544,6698.412199331773,2023-03-13
041488655477787709,Item 123,Seller 55,Brand 15,Sector 4,Cata 18,899166007180,7528.514353609022,5718.041475733407,2024-07-04
216997672375445935,Item 255,Seller 31,Brand 8,Sector 2,Cata 10,211105588839,14508.029740006783,5187.222187441894,2024-05-26
054754455112697250,Item 294,Seller 74,Brand 17,Sector 2,Cata 18,287120879113,9620.975063648668,6314.741668081806,2022-05-25
101461791544370600,Item 280,Seller 19,Brand 8,Sector 2,Cata 2,981144394673,2472.1973508708206,4601.299082284066,2024-05-25
701273244002696599,Item 98,Seller 156,Brand 7,Sector 2,Cata 19,526620662723,196.21467602864686,4916.686143963496,2022-12-06
913572609158448796,Item 198,Seller 81,Brand 20,Sector 2,Cata 20,973569673295,4694.124598125196,5253.302102900097,2022-12-12
739513223371832272,Item 240,Seller 156,Brand 10,Sector 5,Cata 6,058850076309,13163.676629649031,5987.155557311173,2023-02-10
134115373392868078,Item 144,Seller 147,Brand 17,Sector 2,Cata 3,210685392932,8992.197247821128,5168.931393464582,2024-06-13
330417967191904439,Item 97,Seller 87,Brand 17,Sector 5,Cata 15,243463972429,15176.126244450359,5436.819579110455,2024-06-05
594135427916828235,Item 201,Seller 20,Brand 18,Sector 4,Cata 15,647434934056,9261.269396207812,5039.869861672916,2022-10-17
017271833864043656,Item 124,Seller 13,Brand 2,Sector 8,Cata 2,966415304413,11391.305431997589,5850.630384249093,2022-11-02
717584491574367601,Item 187,Seller 77,Brand 6,Sector 5,Cata 20,765004389793,17550.443374044946,5737.998895014082,2023-12-31
650861215058409947,Item 259,Seller 43,Brand 16,Sector 8,Cata 8,033924223666,9066.035329211476,4773.875243990821,2023-03-20
760175088662920526,Item 148,Seller 139,Brand 12,Sector 2,Cata 18,373418469629,19795.199020493645,5476.551886914331,2022-12-14
930375293015818981,Item 252,Seller 176,Brand 12,Sector 2,Cata 6,964089897448,13397.391677257303,5626.185251356488,2023-12-09
936098927527435755,Item 147,Seller 143,Brand 4,Sector 4,Cata 3,636541186272,5285.797537198817,5405.623636741642,2022-02-27
454193837045851496,Item 148,Seller 145,Brand 6,Sector 2,Cata 2,546734832318,3973.2006548228655,5464.828667280424,2024-03-27
935152447433142622,Item 199,Seller 182,Brand 11,Sector 4,Cata 3,104217774477,2799.588188567117,5155.03888593476,2024-01-17
875415902782540399,Item 128,Seller 50,Brand 6,Sector 2,Cata 20,914049885100,10184.257280447891,5915.281125249202,2024-06-15
738521610890956143,Item 39,Seller 28,Brand 6,Sector 4,Cata 16,732509513158,1850.716374276165,5118.042490525707,2022-07-26
564746837101954238,Item 129,Seller 4,Brand 2,Sector 8,Cata 18,489513445722,18846.02449886324,5971.60843548417,2024-08-11
154190097664779270,Item 267,Seller 22,Brand 3,Sector 2,Cata 20,493173655050,21194.93412617877,5499.055587713099,2023-02-16
272120825273407486,Item 151,Seller 119,Brand 16,Sector 8,Cata 2,575194083527,1990.1072957919687,5251.743983928112,2023-08-25
999962833148418799,Item 298,Seller 101,Brand 15,Sector 2,Cata 3,091558211473,11255.912320426305,5469.6964950352685,2022-05-11
444103804206889654,Item 99,Seller 39,Brand 2,Sector 2,Cata 20,307310002789,189.79846834797536,5542.517623754052,2022-01-08
492431410077356854,Item 263,Seller 34,Brand 5,Sector 4,Cata 11,807454779039,13553.804796978715,5327.147697263826,2022-01-08
499804044843213222,Item 252,Seller 97,Brand 12,Sector 6,Cata 15,635930663265,14717.298999143433,5310.222756846332,2024-02-16
842381112668993942,Item 144,Seller 44,Brand 6,Sector 5,Cata 8,279959498287,9986.692033363217,4998.876907981319,2023-05-16
534031906882592674,Item 112,Seller 170,Brand 17,Sector 5,Cata 19,200273369410,11495.40797471785,6219.078790534148,2023-09-06
581526506747358566,Item 60,Seller 40,Brand 16,Sector 2,Cata 9,777280511676,6702.159976495733,5095.043826430759,2024-07-11
191947778190823075,Item 2,Seller 97,Brand 18,Sector 1,Cata 19,831706406945,10218.982040854904,4891.354418673285,2022-06-22
